Music:	♪ or i'm more man than a horse ♪	id Count:	1	i:408
Music:	♪ or i'm more man than a horse ♪	id Count:	1	i:410
Music:	♪ or i'm more man than a horse ♪	id Count:	1	i:411
Music:	♪ or i'm more man than a horse ♪	id Count:	1	i:601
Music:	♪ or i'm more man than a horse ♪	id Count:	1	i:604
Music:	♪ or i'm more man than a horse ♪	id Count:	1	i:605
Music:	♪ with a hot glue gun full of beans ♪	id Count:	1	i:511
Music:	♪ shot the beans on the railroad tracks ♪	id Count:	1	i:511
Music:	♪ ...know what i mean ♪	id Count:	1	i:511
Music:	♪ i'm a man out of time ♪	id Count:	1	i:511
Music:	♪ and time keeps runnin' me down ♪	id Count:	1	i:511
Music:	♪ 'cause rules are for fools ♪	id Count:	1	i:511
Music:	♪ and i ain't no clown, no ♪	id Count:	1	i:511
Music:	♪ they say the devil is a woman ♪	id Count:	1	i:511
Music:	♪ but i ain't no clown ♪	id Count:	1	i:511
Music:	♪ a twisting, turning, ever-bending show ♪	id Count:	1	i:511
Music:	♪ leave them with a smile when you go ♪	id Count:	1	i:511
Music:	♪ you can bet that you're a star ♪	id Count:	1	i:511
Music:	♪ so don't forget how fun you are ♪	id Count:	1	i:511
Music:	♪ get out there and give it your all ♪	id Count:	1	i:511
Music:	♪ and don't stop dancing ♪	id Count:	1	i:511
Music:	♪ you are a rotten little cog, mon frère ♪	id Count:	1	i:511
Music:	♪ spun by forces you don't understand ♪	id Count:	1	i:511
Music:	♪ why not sell your sadness as a brand? ♪	id Count:	1	i:511
Music:	♪ paint your face and brush your mane ♪	id Count:	1	i:511
Music:	♪ today's the day, you've got the spark ♪	id Count:	1	i:511
Music:	♪ ta-da-da-da! ♪	id Count:	1	i:509
Music:	♪ oklahoma ♪	id Count:	1	i:503
Music:	♪ ...in song! ♪	id Count:	1	i:503
Music:	♪ hell, no! ♪	id Count:	1	i:503
Music:	♪ it's midnight! ♪	id Count:	1	i:503
Music:	♪ maybe if i could find my old journals ♪	id Count:	1	i:503
Music:	♪ they'll help me to grind new kernels ♪	id Count:	1	i:503
Music:	♪ it's not just a phase ♪	id Count:	1	i:503
Music:	♪ this female inventor craze ♪	id Count:	1	i:503
Music:	♪ if it takes years or days ♪	id Count:	1	i:503
Music:	♪ i'm gonna solve this maize ♪	id Count:	1	i:503
Music:	♪ 'cause i was boooooorn ♪	id Count:	1	i:503
Music:	♪ for the cooooooooooorn ♪	id Count:	1	i:503
Music:	♪ hey! ♪	id Count:	1	i:502
Music:	♪ the last days of the sunset superstars ♪	id Count:	1	i:501
Music:	♪ girls in cages playing their guitars ♪	id Count:	1	i:501
Music:	♪ make way ♪	id Count:	1	i:412
Music:	♪ for the new time ♪	id Count:	1	i:412
Music:	♪ can't wait ♪	id Count:	1	i:412
Music:	♪ on the sideline ♪	id Count:	1	i:412
Music:	♪ making voices you don't understand ♪	id Count:	1	i:412
Music:	♪ people who aren't listening ♪	id Count:	1	i:412
Music:	♪ and no one is gonna turn my hand ♪	id Count:	1	i:412
Music:	♪ away ♪	id Count:	1	i:412
Music:	♪ can't look back and i can't look away ♪	id Count:	1	i:412
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:301
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:302
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:303
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:305
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:306
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:307
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:308
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:310
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:311
Music:	♪ na-na na-na na-na na-na! ♪	id Count:	1	i:312
